uid,title,authors,source,year,doi,times_cited,author_keywords,document_type,wos_url,search_source
WOS:000301860300007,Unmet Needs for Social Support and Effects on Diabetes Self-care Activities in Korean Americans With Type 2 Diabetes,"Song, Youngshin; Song, Hee-Jung; Han, Hae-Ra; Park, So-Youn; Nam, Soohyun; Kim, Miyong T.",DIABETES EDUCATOR,2012,10.1177/0145721711432456,70,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000301860300007&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000301570800004,"Satisfaction of Needs of Disabled People 60 and over According to Care Provider. Spain, 2008","Rogero-Garcia, Jesus; Ahmed-Mohamed, Karim",REVISTA ESPANOLA DE SALUD PUBLICA,2011,10.1590/S1135-57272011000600004,4,Aged; Frail elderly; Disabled persons; Caregivers; Family Caregivers; Home care services; Needs assessment; Spain,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000301570800004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000300935400013,Late-life depression: systematic assessment of care needs as a basis for treatment,"Houtjes, W.; van Meijel, B.; Deeg, D. J. H.; Beekman, A. T. F.",JOURNAL OF PSYCHIATRIC AND MENTAL HEALTH NURSING,2012,10.1111/j.1365-2850.2011.01823.x,5,art of nursing; depression; rural mental health,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000300935400013&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000304614200004,A systematic review of unmet needs of newly diagnosed older cancer patients undergoing active cancer treatment,"Puts, M. T. E.; Papoutsis, A.; Springall, E.; Tourangeau, A. E.",SUPPORTIVE CARE IN CANCER,2012,10.1007/s00520-012-1450-7,190,Systematic review; Geriatric oncology; Supportive care needs; Frail elderly; Newly diagnosed cancer; Unmet needs,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000304614200004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000305624100007,Do Elderly People at More Severe Activity of Daily Living Limitation Stages Fall More?,"Henry-Sanchez, John T.; Kurichi, Jibby E.; Xie, Dawei; Pan, Qiang; Stineman, Margaret G.",AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION,2012,10.1097/PHM.0b013e31825596af,28,Accidental Falls; Aged; Risk Assessment; Activities of Daily Living,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000305624100007&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000310714900003,The Unmet Activities of Daily Living (ADL) Needs of Dependent Elders and their Related Factors: An Approach from Both an Individual- and Area-Level Perspective,"Liu, Yi-Hui; Chang, Hong-Jer; Huang, Chung-Chien",INTERNATIONAL JOURNAL OF GERONTOLOGY,2012,10.1016/j.ijge.2012.05.009,36,ADL; disabled elders; hierarchical linear modeling; interaction; unmet needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000310714900003&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000215701900005,Technical aids and housing adaptations among very old people with self-reported Parkinson's disease compared to matched controls,"Haak, Maria; Slaug, Bjorn; Lofqvist, Charlotte; Nilsson, Maria H.",JOURNAL OF PARKINSONISM AND RESTLESS LEGS SYNDROME,2013,10.2147/JPRLS.S44329,4,technical aids; environment; rehabilitation; activities of daily life,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000215701900005&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000312888201221,UNMET NEED FOR ADL DISABILITY AND RISK OF UNDESIRED TRANSITIONS AMONG COMMUNITY-LIVING OLDER ADULTS,"He, S.; Xu, H.; Craig, B. A.; Stallard, P.; Sands, L. P.",GERONTOLOGIST,2012,,0,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000312888201221&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000318464000010,Hospital Readmission Among Older Adults Who Return Home With Unmet Need for ADL Disability,"DePalma, Glen; Xu, Huiping; Covinsky, Kenneth E.; Craig, Bruce A.; Stallard, Eric; Thomas, Joseph, III; Sands, Laura P.",GERONTOLOGIST,2013,10.1093/geront/gns103,125,Activities of daily living; Insufficient help,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000318464000010&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000322504600002,(In)Formal Support and Unmet Needs in The National Long-Term Care Survey,"Davey, Adam; Takagi, Emiko; Sundstrom, Gerdt; Malmberg, Bo",JOURNAL OF COMPARATIVE FAMILY STUDIES,2013,,13,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000322504600002&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000322915100010,Assessment without action; a randomised evaluation of the <i>inter</i>RAI home care compared to a national assessment tool on identification of needs and service provision for older people in New Zealand,"Parsons, Matthew; Senior, Hugh; Chen, Xenia Mei-Hu; Jacobs, Stephen; Parsons, John; Sheridan, Nicolette; Kenealy, Timothy",HEALTH & SOCIAL CARE IN THE COMMUNITY,2013,10.1111/hsc.12045,23,access to health-care; access to support; assessment; care of elderly people; care planning and management; older person,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000322915100010&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000326352500019,Lack of motivation for treatment associated with greater care needs and psychosocial problems,"Stobbe, Jolanda; Wierdsma, Andre I.; Kok, Rob M.; Kroon, Hans; Depla, Marja; Roosenschoon, Bert-Jan; Mulder, Cornelis L.",AGING & MENTAL HEALTH,2013,10.1080/13607863.2013.807422,8,assertive community treatment; CANE; elderly; difficult-to-engage; severe mental illness,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000326352500019&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000326030300004,"Cancer survivors with self-reported late effects: their health status, care needs and service utilisation","Treanor, Charlene; Santin, Olinda; Mills, Moyra; Donnelly, Michael",PSYCHO-ONCOLOGY,2013,10.1002/pon.3304,20,cancer; oncology; late effects; quality of life; health service use,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000326030300004&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000325426200017,Unmet support needs and distress among women with a <i>BRCA1</i>/<i>2</i> mutation,"Farrelly, Ashley; White, Victoria; Meiser, Bettina; Jefford, Michael; Young, Mary-Anne; Ieropoli, Sandra; Winship, Ingrid; Duffy, Jessica",FAMILIAL CANCER,2013,10.1007/s10689-012-9596-5,24,BRCA1/2; Psychological distress; Unmet needs; Breast/ovarian cancer; Impact of Events Scale,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000325426200017&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000327535000005,Parents' Perspectives of Cleft Lip and/or Palate Services: A Qualitative Interview,"Nelson, Pauline A.; Kirk, Susan A.",CLEFT PALATE CRANIOFACIAL JOURNAL,2013,10.1597/11-293,41,adolescents; children; cleft services; grounded theory; information; parents' perspectives; qualitative methods,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000327535000005&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000327735600026,Disabled older people's use of health and social care services and their unmet care needs in six European countries,"Bien, Barbara; McKee, Kevin J.; Doehner, Hanneli; Triantafillou, Judith; Lamura, Giovanni; Doroszkiewicz, Halina; Krevers, Barbro; Kofahl, Christopher",EUROPEAN JOURNAL OF PUBLIC HEALTH,2013,10.1093/eurpub/cks190,50,,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000327735600026&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000409567500069,The support needs of terminally ill people living alone at home: a narrative review,"Aoun, Samar M.; Breen, Lauren J.; Howting, Denise",HEALTH PSYCHOLOGY AND BEHAVIORAL MEDICINE,2014,10.1080/21642850.2014.933342,18,palliative care; home care; living alone; hospice; social support; place of death,Review,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000409567500069&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000210480900048,Unmet support needs of early-onset dementia family caregivers: a mixed-design study,"Ducharme, Francine; Kergoat, Marie-Jeanne; Coulombe, Rene; Lvesque, Louise; Antoine, Pascal; Pasquier, Florence",BMC NURSING,2014,10.1186/s12912-014-0049-3,60,Caregivers; Early-onset dementia; Unmet support needs; Partnership approach; Professional interventions,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000210480900048&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000325984500007,Self-perceived met and unmet care needs of frail older adults in primary care,"Hoogendijk, Emiel O.; Muntinga, Maaike E.; van Leeuwen, Karen M.; van der Horst, Henriette E.; Deeg, Dorly J. H.; Frijters, Dinnus H. M.; Hermsen, Lotte A. H.; Jansen, Aaltje P. D.; Nijpels, Giel; van Hout, Hein P. J.",ARCHIVES OF GERONTOLOGY AND GERIATRICS,2014,10.1016/j.archger.2013.09.001,69,Frailty; Needs assessment; Care needs; Primary care; Older people,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000325984500007&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000327442101390,DEVELOPMENT AND VALIDATION OF A RISK SCORING SYSTEM TO IDENTIFY OLDER ADULTS AT RISK FOR UNMET NEED FOR ADL DISABILITIES,"Sands, L. P.; Wang, H.; Lim, E.; DePalma, G.; Spoentgen, R.; Craig, B. A.",GERONTOLOGIST,2013,,0,,Abstract,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000327442101390&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000330375200011,Prevalence and Predictors of Unmet Functional Care Needs in Assisted Living Facilities,"Mitchell, Judith M.",TOPICS IN GERIATRIC REHABILITATION,2013,10.1097/TGR.0b013e31828f3db0,4,assisted living; function; long-term care; quality of care; social environment; staff-resident relations; unmet need,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000330375200011&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000336086700011,A Multidimensional Home-Based Care Coordination Intervention for Elders with Memory Disorders: The Maximizing Independence at Home (MIND) Pilot Randomized Trial,"Samus, Quincy M.; Johnston, Deirdre; Black, Betty S.; Hess, Edward; Lyman, Christopher; Vavilikolanu, Amrita; Pollutra, Jane; Leoutsakos, Jeannie-Marie; Gitlin, Laura N.; Rabins, Peter V.; Lyketsos, Constantine G.",AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,2014,10.1016/j.jagp.2013.12.175,129,Dementia; care coordination; community; memory disorders; intervention; care management,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000336086700011&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000332939800012,Assessing met and unmet needs in the oldest-old and psychometric properties of the German version of the Camberwell Assessment of Need for the Elderly (CANE) - a pilot study,"Stein, Janine; Luppa, Melanie; Koenig, Hans-Helmut; Riedel-Heller, Steffi G.",INTERNATIONAL PSYCHOGERIATRICS,2014,10.1017/S1041610213001993,21,needs assessment; elderly population; Camberwell Assessment of Need for the Elderly (CANE); primary care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000332939800012&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000333696400010,Met and unmet need for personal assistance among community-dwelling New Zealanders 75years and over,"Wilkinson-Meyers, Laura; Brown, Paul; McLean, Chris; Kerse, Ngaire",HEALTH & SOCIAL CARE IN THE COMMUNITY,2014,10.1111/hsc.12087,26,older people; ageing in place; unmet need; personal assistance,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000333696400010&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000340073700006,Partnering with Caregivers,"Gaugler, Joseph E.; Potter, Teddie; Pruinelli, Lisiane",CLINICS IN GERIATRIC MEDICINE,2014,10.1016/j.cger.2014.04.003,30,Informal long-term care; Long-term care; Burden; Stress; Caregiver intervention; Chronic disease; Partnership-based care,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000340073700006&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000340232200008,Unmet information and support needs in newly diagnosed thyroid cancer: comparison of adolescents/young adults (AYA) and older patients,"Goldfarb, Melanie; Casillas, Jacqueline",JOURNAL OF CANCER SURVIVORSHIP,2014,10.1007/s11764-014-0345-7,56,Thyroid cancer; AYA; Information needs; Support needs,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000340232200008&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000343045500027,Prevalence and correlates of unmet supportive care needs in patients with resected invasive cutaneous melanoma,"Molassiotis, A.; Brunton, L.; Hodgetts, J.; Green, A. C.; Beesley, V. L.; Mulatero, C.; Newton-Bishop, J. A.; Lorigan, P.",ANNALS OF ONCOLOGY,2014,10.1093/annonc/mdu366,57,melanoma; supportive care needs; quality of life; anxiety; depression,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000343045500027&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000348421100001,Evaluation of the internal construct validity of the Personal Care Participation Assessment and Resource Tool (PC-PART) using Rasch analysis,"Darzins, Susan; Imms, Christine; Di Stefano, Marilyn; Taylor, Nicholas F.; Pallant, Julie F.",BMC HEALTH SERVICES RESEARCH,2014,10.1186/s12913-014-0543-z,8,Rehabilitation; Activities of daily living; Outcome assessment; Validation studies; Construct validity; World Health Organisation; Participation,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000348421100001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000342801200022,What do clients expect of community care and what are their needs? The Community care for the Elderly: Needs and Service Use Study (CENSUS),"Harrison, Fleur; Low, Lee-Fay; Barnett, Anna; Gresham, Meredith",AUSTRALASIAN JOURNAL ON AGEING,2014,10.1111/ajag.12118,26,aged; community health services; health services for the aged; health services needs and demand; needs assessment,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000342801200022&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000344948000008,The relationship between unmet care needs in young-onset dementia and the course of neuropsychiatric symptoms: a two-year follow-up study,"Bakker, Christian; de Vugt, Marjolein E.; van Vliet, Deliane; Verhey, Frans R. J.; Pijnenburg, Yolande A.; Vernooij-Dassen, Myrra J. F. J.; Koopmans, Raymond T. C. M.",INTERNATIONAL PSYCHOGERIATRICS,2014,10.1017/S1041610213001476,55,early onset dementia; care needs; neuropsychiatric symptoms,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000344948000008&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000349535600005,The Impacts of Unmet Needs for Long-Term Care on Mortality Among Older Adults in China,"Zhen, Zhihong; Feng, Qiushi; Gu, Danan",JOURNAL OF DISABILITY POLICY STUDIES,2015,10.1177/1044207313486521,49,long-term care; unmet needs; older adults; mortality; China,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000349535600005&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000350533500001,The effect of coresidence on parental health in Japan,"Maruyama, Shiko",JOURNAL OF THE JAPANESE AND INTERNATIONAL ECONOMIES,2015,10.1016/j.jjie.2014.12.001,8,Intergenerational coresidence; The elderly in Japan; Non-random selection; Heterogeneous treatment effects; Factor structure model; Demand for longevity,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000350533500001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000350784900010,"Care Coordination, the Family-Centered Medical Home, and Functional Disability Among Children With Special Health Care Needs","Litt, Jonathan S.; McCormick, Marie C.",ACADEMIC PEDIATRICS,2015,10.1016/j.acap.2014.08.006,48,care coordination; children with special health care needs; disability; medical home,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000350784900010&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
WOS:000353325200001,Unmet needs in long-term care and their associated factors among the oldest old in China,"Zhu, Haiyan",BMC GERIATRICS,2015,10.1186/s12877-015-0045-9,108,Unmet needs; Long-termcare; Oldest old; China,Article,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=wos-lit-review_kkk&SrcAuth=WosAPI&KeyUT=WOS:000353325200001&DestLinkType=FullRecord&DestApp=WOS_CPL,wos_systematic_review_main
